Accident Index, Vehicles, Basic Method Privacy Loss - 0.8, Basic Method Winner - 0.8, Turn Based Privacy Loss - 0.8, Turn Based Winner - 0.8, Auction Method Privacy Loss - 0.8, Auction Method Winner - 0.8, Modified Auction Method Privacy Loss - 0.8, Modified Auction Method Winner - 0.8, Basic Method Privacy Loss - 0.5, Basic Method Winner - 0.5, Turn Based Privacy Loss - 0.5, Turn Based Winner - 0.5, Auction Method Privacy Loss - 0.5, Auction Method Winner - 0.5, Modified Auction Method Privacy Loss - 0.5, Modified Auction Method Winner - 0.5, Basic Method Privacy Loss - 0.3, Basic Method Winner - 0.3, Turn Based Privacy Loss - 0.3, Turn Based Winner - 0.3, Auction Method Privacy Loss - 0.3, Auction Method Winner - 0.3, Modified Auction Method Privacy Loss - 0.3, Modified Auction Method Winner - 0.3
201597BA00711, v2, 40.374, L, 28.342, W, 40.374, L, 40.374, L, 40.374, W, 28.342, W, 40.374, W, 40.374, W, 12.032, L, 3.944, L, 12.032, L, 0, L
201597BA00401, v1, 65.893, W, 0, L, 12.553, W, 12.553, W, 12.553, W, 12.553, W, 12.553, W, 12.553, W, 0, L, 0, L, 0, L, 0, L
201597BA00401, v2, 57.877, L, 23.245, W, 57.877, L, 0, L, 7.106, L, 0, L, 7.106, L, 0, L, 7.106, W, 7.106, W, 7.106, W, 7.106, W
201597BA00106, v1, 100, W, 6.216, W, 20.567, W, 20.567, W, 47.258, W, 6.216, W, 20.567, W, 20.567, W, 47.258, W, 6.216, W, 20.567, W, 20.567, W
201597BA00106, v2, 30.109, L, 27.7, L, 30.109, L, 2.409, L, 2.409, L, 0, L, 2.409, L, 2.409, L, 2.409, L, 0, L, 2.409, L, 2.409, L
201597BA00101, v1, 100, W, 68.653, W, 100, W, 100, W, 64.455, W, 33.108, W, 33.108, W, 33.108, W, 9.682, L, 0, L, 9.682, L, 9.682, L
201597BA00101, v2, 100, L, 62.848, L, 100, L, 62.848, L, 6.136, L, 6.136, L, 6.136, L, 6.136, L, 6.136, W, 6.136, W, 6.136, W, 6.136, W
201597AE02501, v1, 100, W, 42.896, W, 65.91, W, 65.91, W, 33.603, W, 0, L, 10.589, W, 10.589, W, 10.589, W, 10.589, W, 10.589, W, 10.589, W
201597AE02501, v2, 100, L, 73.587, L, 100, L, 100, L, 49.905, L, 23.492, W, 49.905, L, 0, L, 5.206, L, 0, L, 5.206, L, 0, L
201597AD01607, v1, 36.954, L, 36.954, L, 36.954, L, 36.954, L, 16.637, L, 0, L, 16.637, L, 16.637, L, 0, L, 0, L, 0, L, 0, L
201597AD01607, v2, 100, W, 75.116, W, 55.248, W, 55.248, W, 55.248, W, 25.479, W, 29.769, W, 29.769, W, 4.884, W, 4.884, W, 4.884, W, 4.884, W
201597AD00408, v1, 21.514, L, 0, L, 21.514, L, 21.514, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
201597AD00408, v2, 100, W, 40.614, W, 20.578, W, 20.578, W, 20.578, W, 11.793, W, 8.785, W, 8.785, W, 20.578, W, 11.793, W, 8.785, W, 8.785, W
201597AC00701, v1, 46.398, W, 24.441, W, 46.398, W, 46.398, W, 0, L, 0, L, 0, L, 0, L, 0, W, 0, W, 0, W, 0, W
201597AC00701, v2, 35.523, L, 0, L, 35.523, L, 35.523, L, 12.361, W, 12.361, W, 12.361, W, 12.361, W, 0, L, 0, L, 0, L, 0, L
201597AB04004, v1, 39.958, L, 39.958, W, 39.958, L, 39.958, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
201597AB04004, v2, 43.011, W, 27.827, L, 43.011, W, 43.011, W, 43.011, W, 12.643, W, 12.643, W, 12.643, W, 43.011, W, 12.643, W, 12.643, W, 12.643, W
201597AB02205, v1, 59.631, W, 17.289, L, 59.631, W, 59.631, W, 27.067, W, 17.289, L, 27.067, W, 9.778, L, 9.778, L, 0, L, 9.778, L, 9.778, L
201597AB02205, v2, 10.303, L, 2.982, W, 10.303, L, 10.303, L, 10.303, L, 2.982, W, 10.303, L, 10.303, W, 10.303, W, 2.982, W, 10.303, W, 10.303, W
201597AB00910, v1, 65.213, W, 13.433, W, 13.433, W, 13.433, W, 13.433, W, 13.433, W, 13.433, W, 13.433, W, 0, W, 0, W, 0, W, 0, W
201597AB00910, v2, 43.775, L, 0, L, 43.775, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
201597AB00605, v1, 100, W, 79.981, W, 100, W, 100, W, 37.282, L, 0, L, 37.282, L, 17.263, L, 0, W, 0, W, 0, W, 0, W
201597AB00605, v2, 66.001, L, 38.637, L, 66.001, L, 66.001, L, 15.483, W, 15.483, W, 15.483, W, 15.483, W, 0, L, 0, L, 0, L, 0, L
201597AB00106, v1, 100, W, 89.99, W, 100, W, 100, W, 41.182, L, 0, L, 41.182, L, 3.622, L, 41.182, W, 31.173, W, 3.622, W, 3.622, W
201597AB00106, v2, 50.768, L, 50.768, L, 50.768, L, 22.029, L, 22.029, W, 15.984, W, 22.029, W, 22.029, W, 6.045, L, 6.045, L, 6.045, L, 0, L
2015961502140, v1, 56.833, W, 10.338, W, 19.869, W, 19.869, W, 19.869, W, 10.338, W, 9.531, W, 9.531, W, 19.869, W, 10.338, W, 9.531, W, 9.531, W
2015961502140, v2, 54.507, L, 11.386, L, 54.507, L, 54.507, L, 24.618, L, 11.386, L, 24.618, L, 0, L, 24.618, L, 11.386, L, 24.618, L, 0, L
2015961501580, v1, 43.364, W, 43.364, W, 43.364, W, 43.364, W, 0, W, 0, W, 0, W, 0, W, 0, W, 0, W, 0, W, 0, W
2015961501580, v2, 43.459, L, 23.772, L, 43.459, L, 43.459, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015961501436, v1, 100, W, 29.383, W, 42.805, W, 42.805, W, 100, W, 29.383, W, 13.422, W, 13.422, W, 42.805, W, 29.383, W, 0.121, W, 0.121, W
2015961501436, v2, 54.259, L, 6.574, L, 54.259, L, 54.259, L, 20.833, L, 6.574, L, 20.833, L, 20.833, L, 6.574, L, 6.574, L, 6.574, L, 0, L
2015961501254, v1, 100, L, 100, L, 100, L, 100, L, 100, W, 22.959, W, 36.702, W, 36.702, W, 36.702, W, 22.959, W, 13.743, W, 13.743, W
2015961501254, v2, 100, W, 100, W, 100, W, 100, W, 27.15, L, 0, L, 27.15, L, 27.15, L, 3.071, L, 0, L, 3.071, L, 0, L
2015961501064, v1, 49.239, W, 36.033, W, 0.87, W, 0.87, W, 14.076, W, 0, L, 0.87, W, 0.87, W, 14.076, W, 0.87, W, 0.87, W, 0.87, W
2015961501064, v2, 37.923, L, 12.179, L, 37.923, L, 0, L, 12.179, L, 12.179, W, 12.179, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015961501039, v1, 40.319, L, 14.362, L, 40.319, L, 40.319, L, 14.362, L, 14.362, L, 14.362, L, 14.362, L, 0, L, 0, L, 0, L, 0, L
2015961501039, v2, 100, W, 1.938, W, 7.287, W, 7.287, W, 38.14, W, 1.938, W, 1.938, W, 1.938, W, 7.287, W, 1.938, W, 1.938, W, 1.938, W
2015961500892, v1, 100, W, 31.288, W, 12.161, W, 12.161, W, 30.348, W, 12.161, W, 12.161, W, 12.161, W, 12.161, W, 12.161, W, 12.161, W, 12.161, W
2015961500892, v2, 54.398, L, 0, L, 54.398, L, 0, L, 24.426, L, 0, L, 24.426, L, 0, L, 3.585, L, 0, L, 3.585, L, 0, L
2015961500850, v1, 100, L, 56.275, L, 100, L, 19.595, L, 56.923, L, 0, L, 56.923, L, 19.595, L, 19.595, W, 13.198, W, 19.595, W, 19.595, W
2015961500850, v2, 45.713, W, 40.982, W, 45.713, W, 45.713, W, 45.713, W, 19.752, W, 45.713, W, 45.713, W, 4.731, L, 0, L, 4.731, L, 4.731, L
2015961500724, v1, 100, W, 70.29, W, 100, W, 100, W, 49.671, W, 19.96, W, 19.96, W, 19.96, W, 19.96, W, 19.96, W, 19.96, W, 19.96, W
2015961500724, v2, 49.335, L, 44.135, L, 49.335, L, 49.335, L, 6.953, L, 1.753, L, 6.953, L, 6.953, L, 6.953, L, 1.753, L, 6.953, L, 6.953, L
2015961500696, v1, 100, W, 50.619, L, 100, W, 100, W, 50.619, L, 50.619, L, 50.619, L, 50.619, L, 11.504, L, 11.504, L, 11.504, L, 11.504, L
2015961500696, v2, 100, L, 67.461, W, 100, L, 100, L, 100, W, 67.461, W, 100, W, 100, W, 48.868, W, 16.329, W, 16.329, W, 16.329, W
2015961500682, v1, 49.639, W, 44.651, W, 15.204, W, 15.204, W, 15.204, W, 15.204, W, 15.204, W, 15.204, W, 15.204, W, 10.216, W, 4.988, W, 4.988, W
2015961500682, v2, 33.402, L, 13.278, L, 33.402, L, 13.278, L, 33.402, L, 33.402, L, 33.402, L, 13.278, L, 0, L, 0, L, 0, L, 0, L
2015961500520, v1, 34.708, W, 0, L, 11.695, W, 11.695, W, 11.695, W, 0, L, 11.695, W, 11.695, W, 0, L, 0, L, 0, L, 0, L
2015961500520, v2, 15.235, L, 12.957, W, 15.235, L, 0, L, 15.235, L, 12.957, W, 15.235, L, 0, L, 15.235, W, 12.957, W, 2.278, W, 2.278, W
2015961500409, v1, 100, W, 13.355, L, 23.248, W, 23.248, W, 54.988, W, 13.355, L, 9.893, W, 9.893, W, 23.248, W, 13.355, L, 9.893, W, 9.893, W
2015961500409, v2, 100, L, 11.996, W, 100, L, 100, L, 36.355, L, 11.996, W, 36.355, L, 0, L, 36.355, L, 11.996, W, 36.355, L, 0, L
2015950005693, v1, 38.01, L, 0, L, 38.01, L, 38.01, L, 11.433, L, 0, L, 11.433, L, 11.433, L, 0, L, 0, L, 0, L, 0, L
2015950005693, v2, 100, W, 35.68, W, 61.472, W, 61.472, W, 100, W, 35.68, W, 25.791, W, 25.791, W, 25.791, W, 23.576, W, 2.215, W, 2.215, W
2015950005640, v1, 33.553, L, 3.783, W, 33.553, L, 12.5, L, 33.553, L, 3.783, W, 33.553, L, 12.5, L, 33.553, W, 3.783, W, 12.5, W, 12.5, W
2015950005640, v2, 51.581, W, 0, L, 27.223, W, 27.223, W, 51.581, W, 0, L, 27.223, W, 27.223, W, 11.364, L, 0, L, 11.364, L, 11.364, L
2015950005592, v1, 100, W, 14.659, L, 14.659, W, 51.016, W, 51.016, W, 14.659, W, 14.659, W, 14.659, W, 51.016, W, 14.659, W, 14.659, W, 14.659, W
2015950005592, v2, 100, L, 25.876, W, 15.781, L, 68.85, L, 15.781, L, 0, L, 15.781, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015950005576, v1, 53.676, L, 32.484, L, 53.676, L, 32.484, L, 53.676, W, 12.926, W, 12.926, W, 12.926, W, 12.926, W, 12.926, W, 12.926, W, 12.926, W
2015950005576, v2, 100, W, 92.973, W, 100, W, 100, W, 7.027, L, 0, L, 7.027, L, 0, L, 7.027, L, 0, L, 7.027, L, 0, L
201597NC01010, v1, 49.533, W, 31.861, W, 49.533, W, 49.533, W, 17.673, L, 0, L, 17.673, L, 6.97, L, 17.673, W, 17.673, W, 6.97, W, 6.97, W
201597NC01010, v2, 50.905, L, 20.07, L, 50.905, L, 28.571, L, 50.905, W, 20.07, W, 28.571, W, 28.571, W, 8.501, L, 8.501, L, 8.501, L, 0, L
2015950005505, v1, 21.057, L, 0, L, 21.057, L, 21.057, L, 21.057, L, 0, L, 21.057, L, 21.057, L, 6.073, L, 6.073, L, 6.073, L, 6.073, L
2015950005505, v2, 100, W, 42.698, W, 57.302, W, 57.302, W, 100, W, 42.698, W, 57.302, W, 57.302, W, 30.928, W, 9.88, W, 9.88, W, 9.88, W
2015950005484, v1, 100, W, 96.744, L, 100, W, 100, W, 29.767, L, 26.512, L, 29.767, L, 29.767, L, 29.767, W, 29.767, W, 29.767, W, 29.767, W
2015950005484, v2, 100, L, 51.31, W, 100, L, 51.31, L, 51.31, W, 51.31, W, 51.31, W, 51.31, W, 18.267, L, 18.267, L, 18.267, L, 18.267, L
2015950005269, v1, 42.256, L, 32.823, L, 42.256, L, 3.505, L, 9.433, L, 0, L, 9.433, L, 3.505, L, 9.433, L, 0, L, 9.433, L, 3.505, L
2015950005269, v2, 34.176, W, 19.681, W, 19.681, W, 19.681, W, 34.176, W, 7.181, W, 19.681, W, 19.681, W, 34.176, W, 7.181, W, 19.681, W, 19.681, W
2015950004927, v1, 12.652, L, 0, L, 12.652, L, 12.652, L, 12.652, W, 0, L, 12.652, W, 12.652, W, 0, W, 0, W, 0, W, 0, W
2015950004927, v2, 100, W, 18.431, W, 40.539, W, 40.539, W, 18.431, L, 18.431, W, 18.431, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015950004909, v1, 29.022, L, 14.274, W, 29.022, L, 29.022, L, 29.022, L, 14.274, W, 29.022, L, 29.022, L, 0, L, 0, L, 0, L, 0, L
2015950004909, v2, 36.34, W, 0, L, 36.34, W, 36.34, W, 36.34, W, 0, L, 36.34, W, 36.34, W, 36.34, W, 10.131, W, 10.131, W, 10.131, W
2015950004537, v1, 100, W, 22.503, W, 63.068, W, 63.068, W, 100, W, 22.503, W, 40.565, W, 40.565, W, 63.068, W, 22.503, W, 18.466, W, 18.466, W
2015950004537, v2, 57.525, L, 21.331, L, 57.525, L, 57.525, L, 29.77, L, 21.331, L, 29.77, L, 29.77, L, 8.439, L, 0, L, 8.439, L, 0, L
201597AB03910, v1, 100, W, 28.506, L, 100, W, 100, W, 4.39, L, 0, L, 4.39, L, 4.39, L, 4.39, L, 0, L, 4.39, L, 4.39, L
201597AB03910, v2, 62.084, L, 20.114, W, 62.084, L, 62.084, L, 32.117, W, 20.114, W, 12.003, W, 12.003, W, 12.003, W, 12.003, W, 12.003, W, 12.003, W
2015950004448, v1, 100, L, 22.426, W, 100, L, 66.965, L, 20.143, L, 0, L, 20.143, L, 20.143, L, 0, L, 0, L, 0, L, 0, L
2015950004448, v2, 25.716, W, 0, L, 25.716, W, 25.716, W, 25.716, W, 8.326, W, 8.326, W, 8.326, W, 8.326, W, 8.326, W, 8.326, W, 8.326, W
2015950004409, v1, 100, W, 16.433, L, 100, W, 100, W, 58.567, L, 16.433, L, 58.567, L, 10.125, L, 26.558, W, 16.433, L, 10.125, W, 10.125, W
2015950004409, v2, 100, L, 10.649, W, 100, L, 64.624, L, 100, W, 10.649, W, 64.624, W, 64.624, W, 29.395, L, 10.649, W, 29.395, L, 0, L
2015950004095, v1, 69.735, L, 0, L, 69.735, L, 44.126, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015950004095, v2, 100, W, 38.874, W, 21.62, W, 21.62, W, 21.62, W, 8.154, W, 8.154, W, 8.154, W, 21.62, W, 8.154, W, 8.154, W, 8.154, W
2015950004006, v1, 100, L, 6.735, W, 100, L, 13.59, L, 13.59, W, 6.735, W, 6.735, W, 6.735, W, 13.59, W, 6.735, W, 6.735, W, 6.735, W
2015950004006, v2, 46.645, W, 0, L, 46.645, W, 46.645, W, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015950003835, v1, 16.489, W, 0, L, 2.305, W, 2.305, W, 16.489, W, 0, L, 2.305, W, 2.305, W, 2.305, W, 0, L, 2.305, W, 2.305, W
2015950003835, v2, 28.051, L, 9.688, W, 28.051, L, 0, L, 28.051, L, 9.688, W, 28.051, L, 0, L, 9.688, L, 9.688, W, 9.688, L, 0, L
2015950003796, v1, 65.136, L, 46.684, L, 65.136, L, 15.816, L, 34.269, L, 15.816, L, 34.269, L, 15.816, L, 0, L, 0, L, 0, L, 0, L
2015950003796, v2, 55.087, W, 41.161, W, 55.087, W, 55.087, W, 55.087, W, 41.161, W, 55.087, W, 55.087, W, 13.926, W, 13.926, W, 13.926, W, 13.926, W
2015950003602, v1, 68.978, L, 25.749, W, 68.978, L, 68.978, L, 15.06, L, 0, L, 15.06, L, 15.06, L, 0, W, 0, W, 0, W, 0, W
2015950003602, v2, 66.376, W, 0, L, 66.376, W, 66.376, W, 17.94, W, 17.94, W, 17.94, W, 17.94, W, 0, L, 0, L, 0, L, 0, L
2015950003366, v1, 63.106, L, 23.579, L, 63.106, L, 63.106, L, 18.695, L, 0, L, 18.695, L, 18.695, L, 0, L, 0, L, 0, L, 0, L
2015950003366, v2, 100, W, 32.597, W, 32.597, W, 32.597, W, 32.597, W, 8.78, W, 8.78, W, 8.78, W, 8.78, W, 8.78, W, 8.78, W, 8.78, W
2015950003357, v1, 100, W, 31.317, W, 100, W, 100, W, 54.947, W, 1.851, W, 54.947, W, 54.947, W, 1.851, L, 1.851, W, 1.851, L, 1.851, L
2015950003357, v2, 100, L, 59.666, L, 100, L, 100, L, 13.047, L, 0, L, 13.047, L, 13.047, L, 13.047, W, 0, L, 13.047, W, 13.047, W
2015950003302, v1, 57.565, W, 33.158, W, 7.644, W, 7.644, W, 24.407, W, 7.644, W, 7.644, W, 7.644, W, 7.644, W, 7.644, W, 7.644, W, 7.644, W
2015950003302, v2, 55.299, L, 0, L, 55.299, L, 0, L, 17.73, L, 4.972, L, 17.73, L, 0, L, 17.73, L, 4.972, L, 17.73, L, 0, L
2015950003209, v1, 53.511, L, 34.303, L, 53.511, L, 53.511, L, 53.511, W, 34.303, W, 53.511, W, 53.511, W, 11.434, L, 0, L, 11.434, L, 11.434, L
2015950003209, v2, 100, W, 60.962, W, 100, W, 100, W, 20.492, L, 9.559, L, 20.492, L, 20.492, L, 20.492, W, 9.559, W, 20.492, W, 20.492, W
2015950002936, v1, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015950002936, v2, 23.247, W, 18.634, W, 4.613, W, 4.613, W, 23.247, W, 18.634, W, 4.613, W, 4.613, W, 4.613, W, 4.613, W, 4.613, W, 4.613, W
2015950002860, v1, 61.448, L, 3.098, L, 61.448, L, 61.448, L, 3.098, L, 3.098, W, 3.098, L, 3.098, L, 3.098, L, 3.098, W, 3.098, L, 3.098, L
2015950002860, v2, 66.218, W, 38.646, W, 66.218, W, 66.218, W, 9.315, W, 0, L, 9.315, W, 9.315, W, 9.315, W, 0, L, 9.315, W, 9.315, W
2015950002629, v1, 41.102, L, 41.102, L, 41.102, L, 41.102, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015950002629, v2, 100, W, 96.179, W, 63.628, W, 63.628, W, 3.821, W, 3.821, W, 3.821, W, 3.821, W, 3.821, W, 3.821, W, 3.821, W, 3.821, W
2015950002595, v1, 100, L, 7.173, W, 100, L, 100, L, 56.881, W, 7.173, W, 7.173, W, 7.173, W, 28.941, W, 7.173, W, 7.173, W, 7.173, W
2015950002595, v2, 70.882, W, 27.724, L, 70.882, W, 70.882, W, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015950002358, v1, 100, W, 64.02, W, 100, W, 100, W, 26.681, L, 0, L, 26.681, L, 4.292, L, 4.292, W, 4.292, W, 4.292, W, 4.292, W
2015950002358, v2, 33.186, L, 33.186, L, 33.186, L, 33.186, L, 33.186, W, 15.235, W, 33.186, W, 33.186, W, 0, L, 0, L, 0, L, 0, L
2015950002268, v1, 70.632, L, 23.555, W, 70.632, L, 70.632, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015950002268, v2, 100, W, 5.226, L, 53.677, W, 53.677, W, 18.839, W, 5.226, W, 5.226, W, 5.226, W, 18.839, W, 5.226, W, 5.226, W, 5.226, W
2015950001716, v1, 100, W, 100, W, 100, W, 100, W, 18.494, L, 0, L, 18.494, L, 18.494, L, 18.494, W, 0, L, 18.494, W, 18.494, W
2015950001716, v2, 100, L, 100, L, 100, L, 52.171, L, 52.171, W, 17.822, W, 52.171, W, 52.171, W, 20.544, L, 17.822, W, 20.544, L, 20.544, L
2015950001189, v1, 100, L, 46.989, L, 100, L, 5.48, L, 16.495, L, 5.48, L, 16.495, L, 5.48, L, 16.495, W, 5.48, W, 5.48, W, 5.48, W
2015950001189, v2, 100, W, 69.49, W, 61.394, W, 61.394, W, 61.394, W, 30.885, W, 61.394, W, 61.394, W, 4.048, L, 0, L, 4.048, L, 0, L
2015950000859, v1, 100, W, 81.509, W, 100, W, 100, W, 18.491, L, 0, L, 18.491, L, 18.491, L, 0, L, 0, L, 0, L, 0, L
2015950000859, v2, 100, L, 82.515, L, 100, L, 100, L, 38.503, W, 21.018, W, 38.503, W, 38.503, W, 17.485, W, 17.485, W, 17.485, W, 17.485, W
2015950001146, v1, 100, W, 77.82, W, 100, W, 100, W, 26.654, L, 0, L, 26.654, L, 4.474, L, 4.474, W, 4.474, W, 4.474, W, 4.474, W
2015950001146, v2, 52.961, L, 46.369, L, 52.961, L, 52.961, L, 52.961, W, 23.017, W, 29.609, W, 29.609, W, 6.592, L, 0, L, 6.592, L, 0, L
2015950000814, v1, 100, W, 29.758, W, 29.758, W, 29.758, W, 56.344, W, 22.583, W, 7.175, W, 7.175, W, 29.758, W, 22.583, W, 7.175, W, 7.175, W
2015950000814, v2, 51.624, L, 32.284, L, 51.624, L, 51.624, L, 19.34, L, 0, L, 19.34, L, 0, L, 0.8, L, 0, L, 0.8, L, 0, L
2015950000720, v1, 44.066, W, 0, L, 20.362, W, 20.362, W, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015950000720, v2, 56.247, L, 7.901, W, 56.247, L, 0, L, 30.963, W, 7.901, W, 7.901, W, 7.901, W, 7.901, W, 7.901, W, 7.901, W, 7.901, W
2015950000699, v1, 55.436, W, 0, L, 26.134, W, 26.134, W, 26.134, W, 0, L, 26.134, W, 26.134, W, 10.629, W, 10.629, W, 10.629, W, 10.629, W
2015950000699, v2, 47.137, L, 19.318, W, 47.137, L, 47.137, L, 47.137, L, 19.318, W, 47.137, L, 47.137, L, 27.82, L, 16.136, L, 27.82, L, 0, L
2015950000558, v1, 34.689, L, 0, L, 34.689, L, 9.072, L, 9.072, W, 0, L, 9.072, W, 9.072, W, 9.072, W, 0, L, 9.072, W, 9.072, W
2015950000558, v2, 44.079, W, 5.552, W, 44.079, W, 44.079, W, 12.691, L, 5.552, W, 12.691, L, 0, L, 12.691, L, 5.552, W, 12.691, L, 0, L
2015950000512, v1, 50.969, L, 0, L, 50.969, L, 50.969, L, 20.864, W, 18.331, W, 2.534, W, 2.534, W, 2.534, W, 2.534, W, 2.534, W, 2.534, W
2015950000512, v2, 68.732, W, 19.934, W, 68.732, W, 68.732, W, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015950000492, v1, 63.306, L, 4.122, L, 63.306, L, 4.122, L, 4.122, L, 4.122, L, 4.122, L, 4.122, L, 4.122, L, 4.122, W, 4.122, L, 4.122, L
2015950000492, v2, 38.781, W, 27.796, W, 7.301, W, 7.301, W, 38.781, W, 27.796, W, 7.301, W, 7.301, W, 18.285, W, 0, L, 7.301, W, 7.301, W
2015950000055, v1, 61.936, W, 25.61, W, 28.92, W, 28.92, W, 3.31, W, 0, L, 3.31, W, 3.31, W, 3.31, W, 0, L, 3.31, W, 3.31, W
2015950000055, v2, 55.343, L, 14.415, L, 55.343, L, 55.343, L, 15.373, L, 14.415, W, 15.373, L, 0, L, 15.373, L, 14.415, W, 15.373, L, 0, L
2015941500933, v1, 100, W, 17.049, W, 20.872, W, 20.872, W, 56.498, W, 17.049, W, 3.823, W, 3.823, W, 20.872, W, 17.049, W, 3.823, W, 3.823, W
2015941500933, v2, 34.631, L, 30.58, L, 34.631, L, 34.631, L, 4.051, L, 0, L, 4.051, L, 0, L, 4.051, L, 0, L, 4.051, L, 0, L
2015941500711, v1, 53.777, W, 9.493, W, 30.517, W, 30.517, W, 53.777, W, 9.493, W, 30.517, W, 30.517, W, 9.493, W, 9.493, W, 9.493, W, 9.493, W
2015941500711, v2, 32.211, L, 0, L, 32.211, L, 13.763, L, 13.763, L, 0, L, 13.763, L, 13.763, L, 0, L, 0, L, 0, L, 0, L
201597BA02201, v1, 49.885, W, 49.885, W, 49.885, W, 49.885, W, 49.885, W, 45.408, W, 49.885, W, 49.885, W, 4.478, W, 4.478, W, 4.478, W, 4.478, W
201597BA02201, v2, 53.509, L, 53.509, L, 53.509, L, 23.046, L, 23.046, L, 20.906, L, 23.046, L, 23.046, L, 2.14, L, 2.14, L, 2.14, L, 0, L
2015941500349, v1, 34.715, L, 5.692, W, 34.715, L, 34.715, L, 34.715, L, 5.692, W, 34.715, L, 34.715, L, 7.379, L, 5.692, W, 7.379, L, 7.379, L
2015941500349, v2, 100, W, 6.47, L, 51.759, W, 51.759, W, 100, W, 6.47, L, 51.759, W, 51.759, W, 51.759, W, 6.47, L, 20.204, W, 20.204, W
2015941500317, v1, 48.653, L, 41.948, L, 48.653, L, 48.653, L, 13.754, L, 7.049, W, 13.754, L, 13.754, L, 13.754, W, 7.049, W, 6.705, W, 6.705, W
2015941500317, v2, 100, W, 75.62, W, 71.826, W, 71.826, W, 45.068, W, 0, L, 45.068, W, 45.068, W, 0, L, 0, L, 0, L, 0, L
2015941500243, v1, 54.253, W, 0, L, 54.253, W, 54.253, W, 14.471, L, 0, L, 14.471, L, 0.985, L, 14.471, L, 0.985, L, 14.471, L, 0.985, L
2015941500243, v2, 57.257, L, 20.74, W, 57.257, L, 2.2, L, 22.94, W, 20.74, W, 2.2, W, 2.2, W, 2.2, W, 2.2, W, 2.2, W, 2.2, W
2015941500216, v1, 100, W, 90.55, L, 100, W, 100, W, 45.391, W, 45.391, W, 45.391, W, 45.391, W, 13.168, L, 3.718, L, 13.168, L, 13.168, L
2015941500216, v2, 100, L, 70.661, W, 100, L, 100, L, 42.81, L, 42.81, L, 42.81, L, 13.471, L, 13.471, W, 13.471, W, 13.471, W, 13.471, W
2015941500085, v1, 100, W, 70.099, W, 63.078, W, 63.078, W, 29.901, W, 3.745, W, 3.745, W, 3.745, W, 3.745, W, 3.745, W, 3.745, W, 3.745, W
2015941500085, v2, 43.813, L, 43.813, L, 43.813, L, 43.813, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015930000530, v1, 11.295, L, 11.295, L, 11.295, W, 11.295, L, 11.295, W, 11.295, W, 11.295, W, 11.295, W, 0, W, 0, W, 0, W, 0, W
2015930000530, v2, 100, W, 50.046, W, 14.815, L, 64.861, W, 14.815, L, 0, L, 14.815, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015930000496, v1, 100, W, 88.976, W, 100, W, 100, W, 65.289, W, 54.265, W, 65.289, W, 65.289, W, 11.024, L, 0, L, 11.024, L, 11.024, L
2015930000496, v2, 100, L, 70.755, L, 100, L, 100, L, 35.96, L, 35.96, L, 35.96, L, 35.96, L, 8.713, W, 8.713, W, 8.713, W, 8.713, W
2015930000156, v1, 66.68, W, 22.836, W, 14.425, W, 14.425, W, 14.425, W, 14.425, W, 14.425, W, 14.425, W, 0, W, 0, W, 0, W, 0, W
2015930000156, v2, 37.71, L, 0, L, 37.71, L, 0, L, 14.24, L, 0, L, 14.24, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015930000152, v1, 100, W, 100, W, 100, W, 100, W, 20.869, L, 0, L, 20.869, L, 20.869, L, 0.805, L, 0, L, 0.805, L, 0.805, L
2015930000152, v2, 49.586, L, 49.586, L, 49.586, L, 49.586, L, 21.768, W, 10.858, W, 21.768, W, 21.768, W, 21.768, W, 10.858, W, 10.858, W, 10.858, W
2015921501354, v1, 100, W, 4.881, W, 100, W, 100, W, 52.987, W, 4.881, W, 4.881, W, 4.881, W, 21.13, W, 4.881, W, 4.881, W, 4.881, W
2015921501354, v2, 100, L, 12.474, L, 100, L, 100, L, 12.474, L, 12.474, L, 12.474, L, 0, L, 12.474, L, 12.474, L, 12.474, L, 0, L
